"NS" "Trial" "Step" "Choice1" "Choice2" "Resp1" "Resp2" "Reward" "RT1" "RT2"
"353" 61 "step_2_no_load" 5 6 0.669587072502 5 0 0.464268875813 811
"356" 61 "step_1_no_load" 1 2 2 NA NA 250 NA
"356" 61 "step_2_no_load" 5 6 0.527144452559 5 1 0.669587072502 480
"357" 61 "step_1_no_load" 1 2 2 NA NA 498 NA
"357" 61 "step_2_no_load" 3 4 0.602879526975 3 1 0.464268875813 802
"358" 61 "step_1_no_load" 1 2 2 NA NA 377 NA
"358" 61 "step_2_no_load" 5 6 0.602879526975 5 1 0.669587072502 496
"359" 61 "step_1_no_load" 1 2 1 NA NA 320 NA
"359" 61 "step_2_no_load" 5 6 0.602879526975 5 0 0.669587072502 910
"360" 61 "step_1_no_load" 1 2 2 NA NA 0 NA
"360" 61 "step_2_no_load" 5 6 0.669587072502 5 1 0.527144452559 479
"364" 61 "step_1_no_load" 1 2 1 NA NA 239 NA
"364" 61 "step_2_no_load" 3 4 0.669587072502 4 1 0.602879526975 325
"110" 62 "step_1_no_load" 1 2 2 NA NA 141 NA
"110" 62 "step_2_no_load" 3 4 0.691137204746 4 1 0.50724109756 395
"111" 62 "step_1_no_load" 1 2 1 NA NA 281 NA
"111" 62 "step_2_no_load" 3 4 0.622820395113 3 0 0.533031417444 339
"114" 62 "step_1_no_load" 1 2 1 NA NA 251 NA
"114" 62 "step_2_no_load" 5 6 0.622820395113 5 1 0.691137204746 270
"116" 62 "step_1_no_load" 1 2 1 NA NA 1045 NA
"116" 62 "step_2_no_load" 3 4 0.691137204746 3 0 0.533031417444 1059
"117" 62 "step_1_no_load" 1 2 2 NA NA 418 NA
"117" 62 "step_2_no_load" 3 4 0.691137204746 3 1 0.622820395113 455
"119" 62 "step_1_no_load" 1 2 1 NA NA 526 NA
"119" 62 "step_2_no_load" 5 6 0.533031417444 5 0 0.50724109756 607
"120" 62 "step_1_no_load" 1 2 1 NA NA 280 NA
"120" 62 "step_2_no_load" 3 4 0.691137204746 3 1 0.622820395113 603
"121" 62 "step_1_no_load" 1 2 2 NA NA 950 NA
"121" 62 "step_2_no_load" 5 6 0.691137204746 5 1 0.622820395113 835
"122" 62 "step_1_no_load" 1 2 2 NA NA 652 NA
"122" 62 "step_2_no_load" 3 4 0.622820395113 3 1 0.533031417444 560
"124" 62 "step_1_no_load" 1 2 2 NA NA 318 NA
"124" 62 "step_2_no_load" 5 6 0.533031417444 6 1 0.691137204746 233
"126" 62 "step_1_no_load" 1 2 1 NA NA 286 NA
"126" 62 "step_2_no_load" 3 4 0.622820395113 3 0 0.533031417444 747
"127" 62 "step_1_no_load" 1 2 2 NA NA 84 NA
"127" 62 "step_2_no_load" 5 6 0.622820395113 6 0 0.50724109756 969
"128" 62 "step_1_no_load" 1 2 1 NA NA 275 NA
"128" 62 "step_2_no_load" 3 4 0.691137204746 3 1 0.622820395113 921
"129" 62 "step_1_no_load" 1 2 2 NA NA 767 NA
"129" 62 "step_2_no_load" 5 6 0.691137204746 5 1 0.50724109756 641
"130" 62 "step_1_no_load" 1 2 1 NA NA 373 NA
"130" 62 "step_2_no_load" 3 4 0.691137204746 3 1 0.533031417444 457
"134" 62 "step_1_no_load" 1 2 1 NA NA 350 NA
"134" 62 "step_2_no_load" 5 6 0.533031417444 6 0 0.622820395113 270
"135" 62 "step_1_no_load" 1 2 1 NA NA 577 NA
"135" 62 "step_2_no_load" 3 4 0.622820395113 3 1 0.691137204746 611
"138" 62 "step_1_no_load" 1 2 1 NA NA 282 NA
"138" 62 "step_2_no_load" 5 6 0.533031417444 5 1 0.50724109756 240
"139" 62 "step_1_no_load" 1 2 1 NA NA 208 NA
"139" 62 "step_2_no_load" 3 4 0.533031417444 4 1 0.691137204746 255
"140" 62 "step_1_no_load" 1 2 1 NA NA 337 NA
"140" 62 "step_2_no_load" 3 4 0.622820395113 3 0 0.533031417444 714
"142" 62 "step_1_no_load" 1 2 1 NA NA 300 NA
"142" 62 "step_2_no_load" 3 4 0.622820395113 3 1 0.533031417444 136
"143" 62 "step_1_no_load" 1 2 2 NA NA 289 NA
"143" 62 "step_2_no_load" 3 4 0.622820395113 4 1 0.691137204746 409
"144" 62 "step_1_no_load" 1 2 2 NA NA 367 NA
"144" 62 "step_2_no_load" 3 4 0.622820395113 3 0 0.50724109756 498
"146" 62 "step_1_no_load" 1 2 2 NA NA 766 NA
"146" 62 "step_2_no_load" 3 4 0.533031417444 4 1 0.622820395113 1148
"148" 62 "step_1_no_load" 1 2 2 NA NA 282 NA
"148" 62 "step_2_no_load" 5 6 0.50724109756 5 1 0.691137204746 448
"150" 62 "step_1_no_load" 1 2 1 NA NA 519 NA
"150" 62 "step_2_no_load" 3 4 0.533031417444 4 0 0.691137204746 672
"151" 62 "step_1_no_load" 1 2 1 NA NA 293 NA
"151" 62 "step_2_no_load" 5 6 0.691137204746 5 0 0.622820395113 575
"152" 62 "step_1_no_load" 1 2 1 NA NA 348 NA
"152" 62 "step_2_no_load" 3 4 0.691137204746 3 0 0.50724109756 322
"153" 62 "step_1_no_load" 1 2 2 NA NA 311 NA
"153" 62 "step_2_no_load" 5 6 0.622820395113 5 1 0.691137204746 425
"154" 62 "step_1_no_load" 1 2 1 NA NA 309 NA
"154" 62 "step_2_no_load" 3 4 0.622820395113 4 1 0.691137204746 285
"156" 62 "step_1_no_load" 1 2 1 NA NA 325 NA
"156" 62 "step_2_no_load" 5 6 0.50724109756 5 1 0.622820395113 774
"159" 62 "step_1_no_load" 1 2 1 NA NA 271 NA
"159" 62 "step_2_no_load" 3 4 0.622820395113 3 1 0.533031417444 264
"160" 62 "step_1_no_load" 1 2 1 NA NA 349 NA
"160" 62 "step_2_no_load" 3 4 0.533031417444 3 0 0.622820395113 570
"161" 62 "step_1_no_load" 1 2 1 NA NA 349 NA
"161" 62 "step_2_no_load" 5 6 0.50724109756 5 1 0.691137204746 418
"165" 62 "step_1_no_load" 1 2 2 NA NA 533 NA
"165" 62 "step_2_no_load" 5 6 0.533031417444 6 1 0.50724109756 332
"166" 62 "step_1_no_load" 1 2 1 NA NA 232 NA
"166" 62 "step_2_no_load" 5 6 0.50724109756 6 0 0.622820395113 756
"167" 62 "step_1_no_load" 1 2 1 NA NA 673 NA
"167" 62 "step_2_no_load" 3 4 0.533031417444 4 1 0.691137204746 464
"169" 62 "step_1_no_load" 1 2 1 NA NA 326 NA
"169" 62 "step_2_no_load" 3 4 0.622820395113 3 1 0.691137204746 502
"170" 62 "step_1_no_load" 1 2 2 NA NA 440 NA
"170" 62 "step_2_no_load" 5 6 0.691137204746 6 1 0.50724109756 523
"178" 62 "step_1_no_load" 1 2 2 NA NA 306 NA
"178" 62 "step_2_no_load" 3 4 0.622820395113 4 0 0.50724109756 458
"180" 62 "step_1_no_load" 1 2 2 NA NA 247 NA
"180" 62 "step_2_no_load" 5 6 0.691137204746 5 0 0.533031417444 310
"182" 62 "step_1_no_load" 1 2 2 NA NA 352 NA
"182" 62 "step_2_no_load" 5 6 0.50724109756 6 1 0.622820395113 426
"183" 62 "step_1_no_load" 1 2 2 NA NA 486 NA
"183" 62 "step_2_no_load" 5 6 0.691137204746 5 1 0.50724109756 454
"184" 62 "step_1_no_load" 1 2 2 NA NA 680 NA
"184" 62 "step_2_no_load" 3 4 0.50724109756 3 0 0.622820395113 1042
"187" 62 "step_1_no_load" 1 2 1 NA NA 285 NA
"187" 62 "step_2_no_load" 5 6 0.691137204746 6 1 0.50724109756 381
"188" 62 "step_1_no_load" 1 2 1 NA NA 214 NA
"188" 62 "step_2_no_load" 3 4 0.622820395113 3 0 0.691137204746 679
"194" 62 "step_1_no_load" 1 2 2 NA NA 105 NA
"194" 62 "step_2_no_load" 3 4 0.50724109756 -1 -1 0.533031417444 -1
"195" 62 "step_1_no_load" 1 2 2 NA NA 420 NA
"195" 62 "step_2_no_load" 5 6 0.533031417444 6 0 0.50724109756 972
"199" 62 "step_1_no_load" 1 2 2 NA NA 731 NA
"199" 62 "step_2_no_load" 5 6 0.691137204746 5 1 0.50724109756 772
"203" 62 "step_1_no_load" 1 2 2 NA NA 303 NA
"203" 62 "step_2_no_load" 3 4 0.622820395113 4 1 0.533031417444 455
"206" 62 "step_1_no_load" 1 2 2 NA NA 336 NA
"206" 62 "step_2_no_load" 5 6 0.691137204746 6 1 0.533031417444 56
"207" 62 "step_1_no_load" 1 2 1 NA NA 635 NA
"207" 62 "step_2_no_load" 3 4 0.50724109756 4 1 0.533031417444 403
"208" 62 "step_1_no_load" 1 2 2 NA NA 258 NA
"208" 62 "step_2_no_load" 3 4 0.50724109756 3 0 0.533031417444 431
"210" 62 "step_1_no_load" 1 2 2 NA NA 730 NA
"210" 62 "step_2_no_load" 3 4 0.533031417444 -1 -1 0.691137204746 -1
"211" 62 "step_1_no_load" 1 2 1 NA NA 737 NA
"211" 62 "step_2_no_load" 3 4 0.691137204746 4 0 0.50724109756 1367
"212" 62 "step_1_no_load" 1 2 2 NA NA 513 NA
"212" 62 "step_2_no_load" 5 6 0.50724109756 6 1 0.622820395113 639
"213" 62 "step_1_no_load" 1 2 2 NA NA 173 NA
"213" 62 "step_2_no_load" 3 4 0.533031417444 4 1 0.622820395113 698
"217" 62 "step_1_no_load" 1 2 1 NA NA 308 NA
"217" 62 "step_2_no_load" 3 4 0.533031417444 4 0 0.50724109756 367
"220" 62 "step_1_no_load" 1 2 1 NA NA 428 NA
"220" 62 "step_2_no_load" 5 6 0.533031417444 6 0 0.691137204746 749
"229" 62 "step_1_no_load" 1 2 2 NA NA 388 NA
"229" 62 "step_2_no_load" 3 4 0.691137204746 3 1 0.622820395113 178
"230" 62 "step_1_no_load" 1 2 2 NA NA 313 NA
"230" 62 "step_2_no_load" 5 6 0.533031417444 5 1 0.622820395113 451
"234" 62 "step_1_no_load" 1 2 1 NA NA 419 NA
"234" 62 "step_2_no_load" 3 4 0.50724109756 3 1 0.622820395113 709
"235" 62 "step_1_no_load" 1 2 2 NA NA 459 NA
"235" 62 "step_2_no_load" 5 6 0.622820395113 6 0 0.533031417444 438
"238" 62 "step_1_no_load" 1 2 1 NA NA 288 NA
"238" 62 "step_2_no_load" 3 4 0.691137204746 4 0 0.622820395113 362
"240" 62 "step_1_no_load" 1 2 2 NA NA 524 NA
"240" 62 "step_2_no_load" 3 4 0.622820395113 3 1 0.691137204746 798
"241" 62 "step_1_no_load" 1 2 2 NA NA 384 NA
"241" 62 "step_2_no_load" 5 6 0.622820395113 5 0 0.691137204746 550
"248" 62 "step_1_no_load" 1 2 1 NA NA 251 NA
"248" 62 "step_2_no_load" 3 4 0.622820395113 4 0 0.533031417444 338
"250" 62 "step_1_no_load" 1 2 1 NA NA 599 NA
"250" 62 "step_2_no_load" 3 4 0.691137204746 3 1 0.622820395113 1031
"260" 62 "step_1_no_load" 1 2 2 NA NA 503 NA
"260" 62 "step_2_no_load" 5 6 0.622820395113 6 1 0.691137204746 605
"263" 62 "step_1_no_load" 1 2 2 NA NA 577 NA
"263" 62 "step_2_no_load" 5 6 0.622820395113 5 1 0.533031417444 739
"264" 62 "step_1_no_load" 1 2 1 NA NA 666 NA
"264" 62 "step_2_no_load" 5 6 0.533031417444 5 1 0.622820395113 560
"270" 62 "step_1_no_load" 1 2 1 NA NA 427 NA
"270" 62 "step_2_no_load" 5 6 0.622820395113 6 0 0.50724109756 389
"271" 62 "step_1_no_load" 1 2 1 NA NA 358 NA
"271" 62 "step_2_no_load" 3 4 0.691137204746 4 0 0.533031417444 835
"273" 62 "step_1_no_load" 1 2 2 NA NA 521 NA
"273" 62 "step_2_no_load" 5 6 0.622820395113 5 0 0.50724109756 933
"274" 62 "step_1_no_load" 1 2 1 NA NA 719 NA
"274" 62 "step_2_no_load" 3 4 0.622820395113 4 1 0.50724109756 741
"275" 62 "step_1_no_load" 1 2 1 NA NA 451 NA
"275" 62 "step_2_no_load" 3 4 0.691137204746 3 0 0.533031417444 397
"281" 62 "step_1_no_load" 1 2 1 NA NA 342 NA
"281" 62 "step_2_no_load" 3 4 0.622820395113 3 0 0.533031417444 328
"290" 62 "step_1_no_load" 1 2 2 NA NA 763 NA
"290" 62 "step_2_no_load" 5 6 0.50724109756 5 0 0.533031417444 496
"291" 62 "step_1_no_load" 1 2 2 NA NA 468 NA
"291" 62 "step_2_no_load" 5 6 0.533031417444 6 0 0.622820395113 472
"292" 62 "step_1_no_load" 1 2 1 NA NA 289 NA
"292" 62 "step_2_no_load" 5 6 0.622820395113 6 1 0.533031417444 1075
"293" 62 "step_1_no_load" 1 2 2 NA NA 547 NA
"293" 62 "step_2_no_load" 5 6 0.691137204746 5 1 0.50724109756 953
"294" 62 "step_1_no_load" 1 2 1 NA NA 413 NA
"294" 62 "step_2_no_load" 3 4 0.622820395113 3 0 0.691137204746 607
"296" 62 "step_1_no_load" 1 2 2 NA NA 920 NA
"296" 62 "step_2_no_load" 3 4 0.533031417444 4 1 0.50724109756 1337
"298" 62 "step_1_no_load" 1 2 1 NA NA 319 NA
"298" 62 "step_2_no_load" 5 6 0.622820395113 6 0 0.691137204746 638
"299" 62 "step_1_no_load" 1 2 2 NA NA 307 NA
"299" 62 "step_2_no_load" 5 6 0.50724109756 6 1 0.622820395113 320
"300" 62 "step_1_no_load" 1 2 2 NA NA 386 NA
"300" 62 "step_2_no_load" 5 6 0.691137204746 5 1 0.533031417444 565
"301" 62 "step_1_no_load" 1 2 2 NA NA 1058 NA
"301" 62 "step_2_no_load" 5 6 0.50724109756 5 1 0.533031417444 503
"302" 62 "step_1_no_load" 1 2 2 NA NA 496 NA
"302" 62 "step_2_no_load" 5 6 0.533031417444 5 1 0.622820395113 379
"303" 62 "step_1_no_load" 1 2 1 NA NA 0 NA
"303" 62 "step_2_no_load" 3 4 0.691137204746 3 1 0.50724109756 556
"308" 62 "step_1_no_load" 1 2 2 NA NA 519 NA
"308" 62 "step_2_no_load" 5 6 0.533031417444 5 0 0.691137204746 429
"311" 62 "step_1_no_load" 1 2 2 NA NA 297 NA
"311" 62 "step_2_no_load" 3 4 0.50724109756 4 1 0.533031417444 538
"312" 62 "step_1_no_load" 1 2 1 NA NA 527 NA
"312" 62 "step_2_no_load" 3 4 0.622820395113 3 1 0.50724109756 1197
"313" 62 "step_1_no_load" 1 2 2 NA NA 325 NA
"313" 62 "step_2_no_load" 5 6 0.622820395113 6 1 0.691137204746 390
"314" 62 "step_1_no_load" 1 2 1 NA NA 243 NA
"314" 62 "step_2_no_load" 3 4 0.691137204746 3 0 0.533031417444 210
"315" 62 "step_1_no_load" 1 2 2 NA NA 361 NA
"315" 62 "step_2_no_load" 5 6 0.691137204746 6 1 0.622820395113 525
"316" 62 "step_1_no_load" 1 2 2 NA NA 378 NA
"316" 62 "step_2_no_load" 5 6 0.691137204746 6 1 0.533031417444 1084
"319" 62 "step_1_no_load" 1 2 2 NA NA 455 NA
"319" 62 "step_2_no_load" 5 6 0.691137204746 6 0 0.50724109756 1169
"321" 62 "step_1_no_load" 1 2 1 NA NA 320 NA
"321" 62 "step_2_no_load" 3 4 0.50724109756 3 0 0.691137204746 683
"331" 62 "step_1_no_load" 1 2 2 NA NA 305 NA
"331" 62 "step_2_no_load" 5 6 0.691137204746 5 0 0.50724109756 433
"333" 62 "step_1_no_load" 1 2 1 NA NA 96 NA
"333" 62 "step_2_no_load" 5 6 0.533031417444 5 0 0.691137204746 282
"335" 62 "step_1_no_load" 1 2 1 NA NA 752 NA
"335" 62 "step_2_no_load" 5 6 0.622820395113 6 1 0.533031417444 550
"337" 62 "step_1_no_load" 1 2 2 NA NA 638 NA
"337" 62 "step_2_no_load" 5 6 0.691137204746 5 1 0.533031417444 732
"338" 62 "step_1_no_load" 1 2 1 NA NA 519 NA
"338" 62 "step_2_no_load" 3 4 0.691137204746 3 1 0.622820395113 517
"339" 62 "step_1_no_load" 1 2 2 NA NA 435 NA
"339" 62 "step_2_no_load" 5 6 0.533031417444 5 0 0.691137204746 833
"344" 62 "step_1_no_load" 1 2 1 NA NA 465 NA
"344" 62 "step_2_no_load" 3 4 0.50724109756 4 1 0.622820395113 320
"345" 62 "step_1_no_load" 1 2 2 NA NA 311 NA
"345" 62 "step_2_no_load" 5 6 0.691137204746 6 1 0.533031417444 865
"348" 62 "step_1_no_load" 1 2 1 NA NA 427 NA
"348" 62 "step_2_no_load" 5 6 0.533031417444 5 1 0.691137204746 556
"349" 62 "step_1_no_load" 1 2 1 NA NA 410 NA
"349" 62 "step_2_no_load" 5 6 0.533031417444 6 1 0.50724109756 1107
"350" 62 "step_1_no_load" 1 2 1 NA NA 376 NA
"350" 62 "step_2_no_load" 3 4 0.622820395113 4 0 0.50724109756 399
"353" 62 "step_1_no_load" 1 2 2 NA NA 1025 NA
"353" 62 "step_2_no_load" 5 6 0.691137204746 6 1 0.50724109756 657
"356" 62 "step_1_no_load" 1 2 2 NA NA 301 NA
"356" 62 "step_2_no_load" 3 4 0.622820395113 3 1 0.50724109756 236
"357" 62 "step_1_no_load" 1 2 1 NA NA 486 NA
"357" 62 "step_2_no_load" 3 4 0.622820395113 3 0 0.50724109756 1070
"358" 62 "step_1_no_load" 1 2 2 NA NA 364 NA
"358" 62 "step_2_no_load" 3 4 0.533031417444 3 0 0.50724109756 386
"359" 62 "step_1_no_load" 1 2 1 NA NA 315 NA
"359" 62 "step_2_no_load" 3 4 0.50724109756 4 0 0.533031417444 634
"360" 62 "step_1_no_load" 1 2 2 NA NA 436 NA
"360" 62 "step_2_no_load" 5 6 0.691137204746 5 1 0.533031417444 427
"364" 62 "step_1_no_load" 1 2 1 NA NA 239 NA
"364" 62 "step_2_no_load" 5 6 0.533031417444 6 0 0.50724109756 366
"110" 63 "step_1_no_load" 1 2 2 NA NA 11 NA
"110" 63 "step_2_no_load" 5 6 0.642623127313 5 1 0.519445130796 673
"111" 63 "step_1_no_load" 1 2 2 NA NA 234 NA
"111" 63 "step_2_no_load" 5 6 0.664284493458 6 1 0.53192660365 386
"114" 63 "step_1_no_load" 1 2 1 NA NA 275 NA
"114" 63 "step_2_no_load" 5 6 0.642623127313 5 0 0.664284493458 304
"116" 63 "step_1_no_load" 1 2 1 NA NA 329 NA
"116" 63 "step_2_no_load" 3 4 0.664284493458 3 1 0.519445130796 735
"117" 63 "step_1_no_load" 1 2 2 NA NA 411 NA
"117" 63 "step_2_no_load" 5 6 0.53192660365 6 0 0.519445130796 725
"119" 63 "step_1_no_load" 1 2 2 NA NA 446 NA
"119" 63 "step_2_no_load" 3 4 0.664284493458 3 0 0.642623127313 667
"120" 63 "step_1_no_load" 1 2 1 NA NA 251 NA
"120" 63 "step_2_no_load" 3 4 0.664284493458 3 1 0.642623127313 486
"121" 63 "step_1_no_load" 1 2 2 NA NA 816 NA
"121" 63 "step_2_no_load" 5 6 0.664284493458 5 1 0.642623127313 1159
"122" 63 "step_1_no_load" 1 2 2 NA NA 436 NA
"122" 63 "step_2_no_load" 5 6 0.664284493458 5 1 0.53192660365 494
"124" 63 "step_1_no_load" 1 2 2 NA NA 343 NA
"124" 63 "step_2_no_load" 5 6 0.519445130796 6 1 0.664284493458 295
"126" 63 "step_1_no_load" 1 2 1 NA NA 273 NA
"126" 63 "step_2_no_load" 3 4 0.642623127313 4 1 0.519445130796 1075
"127" 63 "step_1_no_load" 1 2 2 NA NA 242 NA
"127" 63 "step_2_no_load" 5 6 0.642623127313 5 1 0.53192660365 716
"128" 63 "step_1_no_load" 1 2 1 NA NA 480 NA
"128" 63 "step_2_no_load" 3 4 0.664284493458 4 0 0.642623127313 711
"129" 63 "step_1_no_load" 1 2 2 NA NA 430 NA
"129" 63 "step_2_no_load" 5 6 0.664284493458 6 1 0.53192660365 812
"130" 63 "step_1_no_load" 1 2 1 NA NA 595 NA
"130" 63 "step_2_no_load" 3 4 0.664284493458 3 1 0.519445130796 528
"134" 63 "step_1_no_load" 1 2 1 NA NA 404 NA
"134" 63 "step_2_no_load" 5 6 0.519445130796 5 0 0.642623127313 467
"135" 63 "step_1_no_load" 1 2 2 NA NA 676 NA
"135" 63 "step_2_no_load" 5 6 0.519445130796 5 0 0.53192660365 1230
"138" 63 "step_1_no_load" 1 2 1 NA NA 616 NA
"138" 63 "step_2_no_load" 3 4 0.642623127313 3 1 0.664284493458 500
"139" 63 "step_1_no_load" 1 2 1 NA NA 16 NA
"139" 63 "step_2_no_load" 3 4 0.519445130796 4 1 0.664284493458 232
"140" 63 "step_1_no_load" 1 2 1 NA NA 416 NA
"140" 63 "step_2_no_load" 5 6 0.53192660365 6 1 0.664284493458 657
"142" 63 "step_1_no_load" 1 2 1 NA NA 799 NA
"142" 63 "step_2_no_load" 3 4 0.642623127313 4 0 0.519445130796 728
"143" 63 "step_1_no_load" 1 2 1 NA NA 1110 NA
"143" 63 "step_2_no_load" 3 4 0.642623127313 4 0 0.664284493458 732
"144" 63 "step_1_no_load" 1 2 2 NA NA 310 NA
"144" 63 "step_2_no_load" 5 6 0.664284493458 5 1 0.519445130796 579
"146" 63 "step_1_no_load" 1 2 2 NA NA 261 NA
"146" 63 "step_2_no_load" 3 4 0.519445130796 4 1 0.642623127313 644
"148" 63 "step_1_no_load" 1 2 2 NA NA 333 NA
"148" 63 "step_2_no_load" 5 6 0.53192660365 6 1 0.664284493458 504
"150" 63 "step_1_no_load" 1 2 1 NA NA 296 NA
"150" 63 "step_2_no_load" 5 6 0.53192660365 5 1 0.642623127313 269
"151" 63 "step_1_no_load" 1 2 1 NA NA 270 NA
"151" 63 "step_2_no_load" 5 6 0.664284493458 6 1 0.642623127313 703
"152" 63 "step_1_no_load" 1 2 1 NA NA 678 NA
"152" 63 "step_2_no_load" 3 4 0.664284493458 3 1 0.53192660365 731
"153" 63 "step_1_no_load" 1 2 2 NA NA 291 NA
"153" 63 "step_2_no_load" 5 6 0.642623127313 5 1 0.664284493458 313
"154" 63 "step_1_no_load" 1 2 1 NA NA 251 NA
"154" 63 "step_2_no_load" 3 4 0.642623127313 4 0 0.664284493458 280
"156" 63 "step_1_no_load" 1 2 1 NA NA 439 NA
"156" 63 "step_2_no_load" 3 4 0.664284493458 4 0 0.519445130796 428
"159" 63 "step_1_no_load" 1 2 1 NA NA 259 NA
"159" 63 "step_2_no_load" 5 6 0.664284493458 5 0 0.53192660365 351
"160" 63 "step_1_no_load" 1 2 1 NA NA 267 NA
"160" 63 "step_2_no_load" 5 6 0.664284493458 5 1 0.53192660365 426
"161" 63 "step_1_no_load" 1 2 1 NA NA 344 NA
"161" 63 "step_2_no_load" 3 4 0.519445130796 3 0 0.642623127313 406
"165" 63 "step_1_no_load" 1 2 2 NA NA 385 NA
"165" 63 "step_2_no_load" 5 6 0.519445130796 6 1 0.53192660365 267
"166" 63 "step_1_no_load" 1 2 1 NA NA 384 NA
"166" 63 "step_2_no_load" 3 4 0.664284493458 3 1 0.519445130796 369
"167" 63 "step_1_no_load" 1 2 2 NA NA 550 NA
"167" 63 "step_2_no_load" 5 6 0.53192660365 6 1 0.642623127313 541
"169" 63 "step_1_no_load" 1 2 2 NA NA 600 NA
"169" 63 "step_2_no_load" 5 6 0.519445130796 6 0 0.53192660365 475
"170" 63 "step_1_no_load" 1 2 2 NA NA 900 NA
"170" 63 "step_2_no_load" 5 6 0.664284493458 5 0 0.53192660365 417
"178" 63 "step_1_no_load" 1 2 1 NA NA 305 NA
"178" 63 "step_2_no_load" 5 6 0.519445130796 5 1 0.664284493458 286
"180" 63 "step_1_no_load" 1 2 2 NA NA 271 NA
"180" 63 "step_2_no_load" 3 4 0.642623127313 3 1 0.53192660365 653
"182" 63 "step_1_no_load" 1 2 2 NA NA 304 NA
"182" 63 "step_2_no_load" 5 6 0.53192660365 5 1 0.642623127313 504
"183" 63 "step_1_no_load" 1 2 2 NA NA 613 NA
"183" 63 "step_2_no_load" 3 4 0.642623127313 3 1 0.519445130796 766
"184" 63 "step_1_no_load" 1 2 2 NA NA 447 NA
"184" 63 "step_2_no_load" 5 6 0.664284493458 6 1 0.519445130796 960
"187" 63 "step_1_no_load" 1 2 1 NA NA 290 NA
"187" 63 "step_2_no_load" 3 4 0.642623127313 4 0 0.519445130796 484
"188" 63 "step_1_no_load" 1 2 1 NA NA 129 NA
"188" 63 "step_2_no_load" 5 6 0.53192660365 5 1 0.519445130796 578
"194" 63 "step_1_no_load" 1 2 2 NA NA 20 NA
"194" 63 "step_2_no_load" 5 6 0.664284493458 6 0 0.642623127313 79
"195" 63 "step_1_no_load" 1 2 2 NA NA 535 NA
"195" 63 "step_2_no_load" 5 6 0.519445130796 5 0 0.53192660365 350
"199" 63 "step_1_no_load" 1 2 2 NA NA 878 NA
"199" 63 "step_2_no_load" 5 6 0.664284493458 5 1 0.53192660365 729
"203" 63 "step_1_no_load" 1 2 2 NA NA 595 NA
"203" 63 "step_2_no_load" 5 6 0.664284493458 5 0 0.53192660365 406
"206" 63 "step_1_no_load" 1 2 2 NA NA 302 NA
"206" 63 "step_2_no_load" 5 6 0.664284493458 6 1 0.519445130796 10
"207" 63 "step_1_no_load" 1 2 1 NA NA 355 NA
"207" 63 "step_2_no_load" 3 4 0.53192660365 4 0 0.519445130796 603
"208" 63 "step_1_no_load" 1 2 2 NA NA 278 NA
"208" 63 "step_2_no_load" 5 6 0.642623127313 6 0 0.664284493458 383
"210" 63 "step_1_no_load" 1 2 2 NA NA 394 NA
"210" 63 "step_2_no_load" 5 6 0.53192660365 -1 -1 0.642623127313 -1
"211" 63 "step_1_no_load" 1 2 1 NA NA 522 NA
"211" 63 "step_2_no_load" 3 4 0.664284493458 3 1 0.53192660365 1155
"212" 63 "step_1_no_load" 1 2 2 NA NA 584 NA
"212" 63 "step_2_no_load" 5 6 0.53192660365 6 0 0.642623127313 725
"213" 63 "step_1_no_load" 1 2 2 NA NA 141 NA
"213" 63 "step_2_no_load" 5 6 0.53192660365 6 1 0.664284493458 417
"217" 63 "step_1_no_load" 1 2 2 NA NA 488 NA
"217" 63 "step_2_no_load" 5 6 0.664284493458 5 0 0.642623127313 372
"220" 63 "step_1_no_load" 1 2 1 NA NA 488 NA
"220" 63 "step_2_no_load" 5 6 0.519445130796 5 1 0.664284493458 536
"229" 63 "step_1_no_load" 1 2 2 NA NA 681 NA
"229" 63 "step_2_no_load" 5 6 0.53192660365 5 1 0.519445130796 644
"230" 63 "step_1_no_load" 1 2 2 NA NA 367 NA
"230" 63 "step_2_no_load" 5 6 0.519445130796 6 1 0.642623127313 1089
"234" 63 "step_1_no_load" 1 2 2 NA NA 370 NA
"234" 63 "step_2_no_load" 3 4 0.53192660365 4 1 0.642623127313 612
"235" 63 "step_1_no_load" 1 2 2 NA NA 562 NA
"235" 63 "step_2_no_load" 5 6 0.642623127313 6 0 0.519445130796 459
"238" 63 "step_1_no_load" 1 2 1 NA NA 333 NA
"238" 63 "step_2_no_load" 5 6 0.519445130796 5 0 0.53192660365 279
"240" 63 "step_1_no_load" 1 2 2 NA NA 561 NA
"240" 63 "step_2_no_load" 5 6 0.53192660365 5 0 0.519445130796 487
"241" 63 "step_1_no_load" 1 2 2 NA NA 304 NA
"241" 63 "step_2_no_load" 3 4 0.519445130796 4 1 0.53192660365 868
"248" 63 "step_1_no_load" 1 2 1 NA NA 251 NA
"248" 63 "step_2_no_load" 5 6 0.664284493458 5 0 0.53192660365 328
"250" 63 "step_1_no_load" 1 2 1 NA NA 373 NA
"250" 63 "step_2_no_load" 5 6 0.519445130796 6 0 0.53192660365 761
"260" 63 "step_1_no_load" 1 2 2 NA NA 440 NA
"260" 63 "step_2_no_load" 5 6 0.642623127313 5 1 0.664284493458 548
"263" 63 "step_1_no_load" 1 2 2 NA NA 733 NA
"263" 63 "step_2_no_load" 3 4 0.664284493458 3 0 0.53192660365 764
"264" 63 "step_1_no_load" 1 2 2 NA NA 378 NA
