"subjID"	"Trial"	"Stage1"	"Stage2"	"Stay"	"RT"	"PrSSReward"	"transition"	"PrReward"	"PrTransition"
331	9	-1	1	0	428	-1	1	-1	1
331	10	1	-1	1	581	-1	1	-1	1
331	10	-1	1	1	357	-1	1	-1	1
331	11	1	-1	1	470	-1	-1	1	1
331	11	-1	1	1	272	-1	-1	1	1
331	12	1	-1	0	408	1	-1	-1	-1
331	12	-1	1	0	545	1	-1	-1	-1
331	13	1	-1	1	461	-1	1	1	-1
331	13	-1	1	0	371	-1	1	1	-1
331	14	1	-1	1	518	1	1	1	1
331	14	-1	1	1	327	1	1	1	1
331	15	1	-1	1	530	-1	1	-1	1
331	15	-1	1	0	387	-1	1	-1	1
331	16	1	-1	1	519	1	-1	1	1
331	16	-1	1	0	457	1	-1	1	1
331	17	1	-1	1	350	-1	-1	-1	-1
331	17	-1	1	0	398	-1	-1	-1	-1
331	18	1	-1	1	474	1	1	1	-1
331	18	-1	1	0	450	1	1	1	-1
331	19	1	-1	0	953	1	1	-1	1
331	19	-1	1	1	606	1	1	-1	1
331	20	1	-1	1	392	1	1	1	1
331	20	-1	1	1	341	1	1	1	1
331	21	1	-1	1	447	1	1	1	1
331	21	-1	1	1	374	1	1	1	1
331	22	1	-1	1	564	-1	1	-1	1
331	22	-1	1	0	494	-1	1	-1	1
331	23	1	-1	1	427	-1	-1	1	1
331	23	-1	1	0	438	-1	-1	1	1
331	24	1	-1	1	701	1	1	-1	-1
331	24	-1	1	0	453	1	1	-1	-1
331	25	1	-1	0	355	-1	1	-1	1
331	25	-1	1	0	410	-1	1	-1	1
331	26	1	-1	1	371	-1	-1	1	1
331	26	-1	1	1	233	-1	-1	1	1
331	27	1	-1	1	318	1	1	1	-1
331	27	-1	1	0	378	1	1	1	-1
331	28	1	-1	1	465	1	1	1	1
331	28	-1	1	0	466	1	1	1	1
331	29	1	-1	0	440	1	1	-1	1
331	29	-1	1	1	403	1	1	-1	1
331	30	1	-1	1	318	-1	1	-1	1
331	30	-1	1	0	260	-1	1	-1	1
331	31	1	-1	0	270	-1	1	-1	1
331	31	-1	1	1	325	-1	1	-1	1
331	32	1	-1	1	486	1	1	1	1
331	32	-1	1	1	408	1	1	1	1
331	33	1	-1	1	448	1	1	1	1
331	33	-1	1	0	379	1	1	1	1
331	34	1	-1	1	269	-1	1	-1	1
331	34	-1	1	0	526	-1	1	-1	1
331	35	1	-1	1	421	1	1	1	1
331	35	-1	1	1	443	1	1	1	1
331	36	1	-1	1	453	-1	1	-1	1
331	36	-1	1	0	294	-1	1	-1	1
331	37	1	-1	1	324	1	1	1	1
331	37	-1	1	1	349	1	1	1	1
331	38	1	-1	1	415	1	1	1	1
331	38	-1	1	0	501	1	1	1	1
331	39	1	-1	1	651	-1	-1	-1	1
331	39	-1	1	0	422	-1	-1	-1	1
331	40	1	-1	1	466	-1	1	1	-1
331	40	-1	1	1	279	-1	1	1	-1
331	41	1	-1	1	774	-1	1	-1	1
331	41	-1	1	1	822	-1	1	-1	1
331	42	1	-1	1	366	1	1	1	1
331	42	-1	1	1	461	1	1	1	1
331	43	1	-1	1	353	1	1	1	1
331	43	-1	1	1	244	1	1	1	1
331	44	1	-1	0	451	1	1	-1	1
331	44	-1	1	0	350	1	1	-1	1
331	45	1	-1	1	308	-1	-1	1	1
331	45	-1	1	0	242	-1	-1	1	1
331	46	1	-1	1	408	1	1	1	-1
331	46	-1	1	1	278	1	1	1	-1
331	47	1	-1	1	323	-1	1	-1	1
331	47	-1	1	1	268	-1	1	-1	1
331	48	1	-1	0	306	-1	-1	-1	1
331	48	-1	1	0	521	-1	-1	-1	1
331	49	1	-1	1	433	1	1	-1	-1
331	49	-1	1	1	380	1	1	-1	-1
331	50	1	-1	1	471	1	1	1	1
331	50	-1	1	1	296	1	1	1	1
331	51	1	-1	1	472	1	1	1	1
331	51	-1	1	0	423	1	1	1	1
331	52	1	-1	1	462	1	1	1	1
331	52	-1	1	1	301	1	1	1	1
331	53	1	-1	0	385	-1	1	-1	1
331	53	-1	1	1	433	-1	1	-1	1
331	54	1	-1	1	369	-1	-1	1	1
331	54	-1	1	1	516	-1	-1	1	1
331	55	1	-1	1	494	1	-1	1	-1
331	55	-1	1	0	395	1	-1	1	-1
331	56	1	-1	0	407	1	1	1	-1
331	56	-1	1	0	298	1	1	1	-1
331	57	1	-1	1	382	1	1	1	1
331	57	-1	1	1	428	1	1	1	1
331	58	1	-1	1	347	1	-1	1	1
331	58	-1	1	1	268	1	-1	1	1
331	59	1	-1	0	347	1	-1	1	-1
331	59	-1	1	1	558	1	-1	1	-1
331	60	1	-1	1	560	1	1	1	-1
331	60	-1	1	1	339	1	1	1	-1
331	61	1	-1	0	652	1	1	1	1
331	61	-1	1	0	438	1	1	1	1
331	62	1	-1	1	305	1	1	1	1
331	62	-1	1	1	433	1	1	1	1
331	63	1	-1	1	371	1	-1	-1	1
331	63	-1	1	1	311	1	-1	-1	1
331	64	1	-1	0	380	-1	1	-1	-1
331	64	-1	1	0	490	-1	1	-1	-1
331	65	1	-1	1	393	-1	-1	1	1
331	65	-1	1	1	314	-1	-1	1	1
331	66	1	-1	0	375	1	-1	-1	-1
331	66	-1	1	0	249	1	-1	-1	-1
331	67	1	-1	0	578	-1	-1	-1	-1
331	67	-1	1	0	287	-1	-1	-1	-1
331	68	1	-1	0	803	-1	1	-1	-1
331	68	-1	1	1	260	-1	1	-1	-1
331	69	1	-1	1	285	1	1	1	1
331	69	-1	1	1	254	1	1	1	1
331	70	1	-1	0	694	-1	1	-1	1
331	70	-1	1	1	392	-1	1	-1	1
331	71	1	-1	1	395	-1	-1	1	1
331	71	-1	1	1	327	-1	-1	1	1
331	72	1	-1	1	498	1	-1	1	-1
331	72	-1	1	1	427	1	-1	1	-1
331	73	1	-1	0	379	1	-1	1	-1
331	73	-1	1	1	271	1	-1	1	-1
331	74	1	-1	0	352	-1	1	-1	-1
331	74	-1	1	0	312	-1	1	-1	-1
331	75	1	-1	1	500	1	1	1	1
331	75	-1	1	1	231	1	1	1	1
331	76	1	-1	0	354	1	1	1	1
331	76	-1	1	1	309	1	1	1	1
331	77	1	-1	1	302	1	-1	1	1
331	77	-1	1	0	385	1	-1	1	1
331	78	1	-1	1	306	1	1	1	-1
331	78	-1	1	1	335	1	1	1	-1
331	79	1	-1	0	339	-1	-1	-1	1
331	79	-1	1	1	369	-1	-1	-1	1
331	80	1	-1	0	592	-1	1	-1	-1
331	80	-1	1	0	446	-1	1	-1	-1
331	81	1	-1	1	389	1	1	1	1
331	81	-1	1	1	369	1	1	1	1
331	82	1	-1	0	441	1	-1	1	1
331	82	-1	1	1	299	1	-1	1	1
331	83	1	-1	1	355	1	1	1	-1
331	83	-1	1	0	281	1	1	1	-1
331	84	1	-1	1	517	1	1	1	1
331	84	-1	1	1	831	1	1	1	1
331	85	1	-1	0	337	1	-1	1	1
331	85	-1	1	1	315	1	-1	1	1
331	86	1	-1	1	326	1	1	1	-1
331	86	-1	1	1	365	1	1	1	-1
331	87	1	-1	0	344	1	1	1	1
331	87	-1	1	0	358	1	1	1	1
331	88	1	-1	1	401	1	1	1	1
331	88	-1	1	1	629	1	1	1	1
331	89	1	-1	1	332	1	1	1	1
331	89	-1	1	1	341	1	1	1	1
331	90	1	-1	0	570	1	-1	1	1
331	90	-1	1	1	416	1	-1	1	1
331	91	1	-1	1	362	1	1	1	-1
331	91	-1	1	0	406	1	1	1	-1
331	92	1	-1	0	901	1	1	-1	1
331	92	-1	1	0	490	1	1	-1	1
331	93	1	-1	1	534	-1	-1	-1	1
331	93	-1	1	1	230	-1	-1	-1	1
331	94	1	-1	1	494	-1	1	-1	-1
331	94	-1	1	1	280	-1	1	-1	-1
331	95	1	-1	0	380	-1	-1	-1	1
331	95	-1	1	1	434	-1	-1	-1	1
331	96	1	-1	1	354	-1	1	1	-1
331	96	-1	1	0	593	-1	1	1	-1
331	97	1	-1	0	938	1	1	1	1
331	97	-1	1	1	549	1	1	1	1
331	98	1	-1	1	447	-1	1	-1	1
331	98	-1	1	0	488	-1	1	-1	1
331	99	1	-1	1	462	1	1	1	1
331	99	-1	1	1	333	1	1	1	1
331	100	1	-1	0	406	1	1	-1	1
331	100	-1	1	0	280	1	1	-1	1
331	101	1	-1	1	255	-1	-1	1	1
331	101	-1	1	1	290	-1	-1	1	1
331	102	1	-1	1	683	1	1	-1	-1
331	102	-1	1	0	521	1	1	-1	-1
331	103	1	-1	1	612	1	1	1	1
331	103	-1	1	1	345	1	1	1	1
331	104	1	-1	1	403	1	1	1	1
331	104	-1	1	1	422	1	1	1	1
331	105	1	-1	1	340	1	1	1	1
331	105	-1	1	1	355	1	1	1	1
331	106	1	-1	1	335	1	1	1	1
331	106	-1	1	1	372	1	1	1	1
331	107	1	-1	1	369	1	1	1	1
331	107	-1	1	1	395	1	1	1	1
331	108	1	-1	1	355	-1	-1	1	1
331	108	-1	1	0	423	-1	-1	1	1
331	109	1	-1	1	685	1	1	1	-1
331	109	-1	1	1	424	1	1	1	-1
331	110	1	-1	1	608	-1	1	-1	1
331	110	-1	1	0	470	-1	1	-1	1
331	111	1	-1	0	337	-1	-1	-1	1
331	111	-1	1	0	367	-1	-1	-1	1
331	112	1	-1	1	425	1	1	1	-1
331	112	-1	1	1	403	1	1	1	-1
331	113	1	-1	1	263	-1	1	-1	1
331	113	-1	1	0	449	-1	1	-1	1
331	114	1	-1	1	294	1	-1	1	1
331	114	-1	1	0	364	1	-1	1	1
331	115	1	-1	1	440	1	-1	1	-1
331	115	-1	1	1	252	1	-1	1	-1
331	116	1	-1	1	412	1	1	1	-1
331	116	-1	1	1	316	1	1	1	-1
331	117	1	-1	1	471	-1	1	-1	1
331	117	-1	1	0	297	-1	1	-1	1
331	118	1	-1	1	416	1	1	1	1
331	118	-1	1	1	376	1	1	1	1
331	119	1	-1	1	393	1	1	1	1
331	119	-1	1	1	351	1	1	1	1
331	120	1	-1	1	382	-1	1	-1	1
331	120	-1	1	0	283	-1	1	-1	1
331	121	1	-1	1	301	1	-1	1	1
331	121	-1	1	1	438	1	-1	1	1
331	122	1	-1	1	449	1	-1	1	-1
331	122	-1	1	1	501	1	-1	1	-1
331	123	1	-1	0	430	-1	1	-1	-1
331	123	-1	1	0	570	-1	1	-1	-1
331	124	1	-1	1	326	-1	1	-1	1
331	124	-1	1	0	263	-1	1	-1	1
331	125	1	-1	1	612	-1	1	-1	1
331	125	-1	1	1	278	-1	1	-1	1
331	126	1	-1	0	348	1	1	-1	1
331	126	-1	1	0	234	1	1	-1	1
331	127	1	-1	1	419	-1	1	-1	1
331	127	-1	1	0	503	-1	1	-1	1
331	128	1	-1	1	307	1	1	1	1
331	128	-1	1	1	341	1	1	1	1
331	129	1	-1	0	328	-1	-1	-1	1
331	129	-1	1	0	239	-1	-1	-1	1
331	130	1	-1	0	606	-1	-1	-1	-1
331	130	-1	1	0	489	-1	-1	-1	-1
331	131	1	-1	1	448	-1	1	1	-1
331	131	-1	1	1	272	-1	1	1	-1
331	132	1	-1	0	414	-1	-1	-1	1
331	132	-1	1	0	326	-1	-1	-1	1
331	133	1	-1	1	347	1	-1	1	-1
331	133	-1	1	1	235	1	-1	1	-1
331	134	1	-1	1	389	1	1	1	-1
331	134	-1	1	0	420	1	1	1	-1
331	135	1	-1	0	680	1	1	-1	1
331	135	-1	1	1	318	1	1	-1	1
331	136	1	-1	0	339	-1	1	-1	1
331	136	-1	1	1	198	-1	1	-1	1
331	137	1	-1	0	327	-1	1	-1	1
331	137	-1	1	0	311	-1	1	-1	1
331	138	1	-1	0	486	-1	1	-1	1
331	138	-1	1	0	205	-1	1	-1	1
331	139	1	-1	1	397	-1	1	-1	1
331	139	-1	1	0	275	-1	1	-1	1
331	140	1	-1	1	592	-1	-1	-1	1
331	140	-1	1	0	439	-1	-1	-1	1
331	141	1	-1	1	392	-1	1	1	-1
331	141	-1	1	1	264	-1	1	1	-1
331	142	1	-1	0	630	-1	-1	-1	1
331	142	-1	1	1	226	-1	-1	-1	1
331	143	1	-1	0	1280	1	-1	-1	-1
331	143	-1	1	0	580	1	-1	-1	-1
331	144	1	-1	1	319	-1	1	1	-1
331	144	-1	1	0	286	-1	1	1	-1
331	145	1	-1	1	463	1	1	1	1
331	145	-1	1	1	259	1	1	1	1
331	146	1	-1	1	432	1	-1	1	1
331	146	-1	1	1	449	1	-1	1	1
331	147	1	-1	1	406	1	1	1	-1
331	147	-1	1	1	398	1	1	1	-1
331	148	1	-1	1	362	1	1	1	1
331	148	-1	1	1	385	1	1	1	1
331	149	1	-1	1	329	-1	1	-1	1
331	149	-1	1	0	944	-1	1	-1	1
331	150	1	-1	1	557	1	-1	1	1
331	150	-1	1	0	283	1	-1	1	1
331	151	1	-1	1	586	1	1	1	-1
331	151	-1	1	0	435	1	1	1	-1
331	152	1	-1	1	680	1	1	1	1
331	152	-1	1	1	436	1	1	1	1
331	153	1	-1	1	443	1	-1	1	1
331	153	-1	1	0	320	1	-1	1	1
331	154	1	-1	1	411	1	1	-1	-1
331	154	-1	1	0	456	1	1	-1	-1
331	155	1	-1	1	647	1	1	1	1
331	155	-1	1	1	501	1	1	1	1
331	156	1	-1	1	505	1	1	1	1
331	156	-1	1	1	235	1	1	1	1
331	157	1	-1	1	289	1	1	1	1
331	157	-1	1	1	503	1	1	1	1
331	158	1	-1	1	317	-1	-1	1	1
331	158	-1	1	0	260	-1	-1	1	1
331	159	1	-1	1	242	1	-1	1	-1
331	159	-1	1	1	251	1	-1	1	-1
331	160	1	-1	1	340	1	1	1	-1
331	160	-1	1	1	279	1	1	1	-1
331	161	1	-1	1	282	1	-1	-1	1
331	161	-1	1	0	280	1	-1	-1	1
331	162	1	-1	1	620	1	-1	1	-1
331	162	-1	1	0	859	1	-1	1	-1
331	163	1	-1	1	658	-1	1	1	-1
331	163	-1	1	1	335	-1	1	1	-1
331	164	1	-1	1	236	-1	1	-1	1
331	164	-1	1	0	270	-1	1	-1	1
331	165	1	-1	1	232	1	-1	-1	1
331	165	-1	1	1	252	1	-1	-1	1
331	166	1	-1	1	316	-1	1	1	-1
331	166	-1	1	0	345	-1	1	1	-1
331	167	1	-1	1	377	-1	1	-1	1
331	167	-1	1	1	924	-1	1	-1	1
331	168	1	-1	1	264	1	1	1	1
331	168	-1	1	1	508	1	1	1	1
331	169	1	-1	1	277	-1	1	-1	1
331	169	-1	1	0	430	-1	1	-1	1
331	170	1	-1	1	310	-1	1	-1	1
331	170	-1	1	0	870	-1	1	-1	1
331	171	1	-1	1	353	1	1	1	1
331	171	-1	1	1	225	1	1	1	1
331	172	1	-1	0	861	1	1	-1	1
331	172	-1	1	0	419	1	1	-1	1
331	173	1	-1	1	307	-1	1	-1	1
331	173	-1	1	0	227	-1	1	-1	1
331	174	1	-1	1	602	-1	-1	1	1
331	174	-1	1	1	421	-1	-1	1	1
331	175	1	-1	1	894	1	1	-1	-1
331	175	-1	1	0	307	1	1	-1	-1
331	176	1	-1	1	488	-1	1	-1	1
331	176	-1	1	1	657	-1	1	-1	1
331	177	1	-1	1	363	-1	-1	-1	1
331	177	-1	1	1	295	-1	-1	-1	1
331	178	1	-1	0	331	-1	1	-1	-1
331	178	-1	1	1	576	-1	1	-1	-1
331	179	1	-1	1	341	1	1	1	1
331	179	-1	1	1	335	1	1	1	1
331	180	1	-1	1	734	1	1	1	1
331	180	-1	1	1	475	1	1	1	1
331	181	1	-1	1	295	1	1	1	1
331	181	-1	1	1	415	1	1	1	1
331	182	1	-1	1	297	1	1	1	1
331	182	-1	1	1	251	1	1	1	1
331	183	1	-1	1	276	-1	1	-1	1
331	183	-1	1	0	330	-1	1	-1	1
331	184	1	-1	1	384	-1	-1	-1	1
331	184	-1	1	0	335	-1	-1	-1	1
331	185	1	-1	1	370	-1	1	-1	-1
331	185	-1	1	1	458	-1	1	-1	-1
331	186	1	-1	1	405	1	1	1	1
331	186	-1	1	1	335	1	1	1	1
331	187	1	-1	1	487	-1	-1	1	1
331	187	-1	1	0	479	-1	-1	1	1
331	188	1	-1	0	1139	-1	1	-1	-1
331	188	-1	1	0	527	-1	1	-1	-1
331	189	1	-1	0	317	1	1	-1	1
331	189	-1	1	0	249	1	1	-1	1
331	190	1	-1	0	585	-1	-1	-1	1
331	190	-1	1	0	778	-1	-1	-1	1
331	191	1	-1	0	249	-1	-1	-1	-1
331	191	-1	1	0	240	-1	-1	-1	-1
331	192	1	-1	1	244	1	-1	1	-1
331	192	-1	1	1	446	1	-1	1	-1
331	193	1	-1	1	373	-1	1	1	-1
331	193	-1	1	1	292	-1	1	1	-1
331	194	1	-1	1	295	-1	1	-1	1
331	194	-1	1	0	274	-1	1	-1	1
331	195	1	-1	1	238	1	-1	1	1
331	195	-1	1	0	317	1	-1	1	1
331	196	1	-1	1	288	1	-1	1	-1
331	196	-1	1	1	360	1	-1	1	-1
331	197	1	-1	1	305	1	1	-1	-1
331	197	-1	1	1	456	1	1	-1	-1
331	198	1	-1	1	269	-1	1	-1	1
331	198	-1	1	0	348	-1	1	-1	1
331	199	1	-1	0	621	-1	1	-1	1
331	199	-1	1	0	427	-1	1	-1	1
331	200	1	-1	1	516	1	1	1	1
331	200	-1	1	1	321	1	1	1	1
333	1	1	-1	NA	1168	NA	1	NA	NA
333	1	-1	1	NA	674	NA	1	NA	NA
333	2	1	-1	1	354	1	1	1	1
333	2	-1	1	1	340	1	1	1	1
333	3	1	-1	1	394	1	1	1	1
333	3	-1	1	1	319	1	1	1	1
333	4	1	-1	1	403	NA	-1	1	1
333	4	-1	1	0	913	NA	-1	1	1
333	5	1	-1	1	386	1	1	1	-1
333	5	-1	1	1	474	1	1	1	-1
333	6	1	-1	1	443	1	1	1	1
333	6	-1	1	1	705	1	1	1	1
333	7	1	-1	1	379	-1	1	-1	1
333	7	-1	1	0	462	-1	1	-1	1
333	8	1	-1	0	293	-1	-1	-1	1
333	8	-1	1	0	1455	-1	-1	-1	1
333	9	1	-1	1	285	1	1	-1	-1
333	9	-1	1	1	705	1	1	-1	-1
333	10	1	-1	1	292	-1	-1	1	1
333	10	-1	1	0	1088	-1	-1	1	1
333	11	1	-1	1	334	-1	-1	-1	-1
333	11	-1	1	1	1062	-1	-1	-1	-1
333	12	1	-1	0	303	1	-1	-1	-1
333	12	-1	1	1	478	1	-1	-1	-1
333	13	1	-1	1	977	-1	1	1	-1
333	13	-1	1	1	527	-1	1	1	-1
333	14	1	-1	0	569	1	1	1	1
333	14	-1	1	1	404	1	1	1	1
333	15	1	-1	0	260	1	1	-1	1
333	15	-1	1	1	573	1	1	-1	1
333	16	1	-1	1	923	-1	1	-1	1
333	16	-1	1	0	412	-1	1	-1	1
333	17	1	-1	1	336	1	1	1	1
333	17	-1	1	1	442	1	1	1	1
333	18	1	-1	1	282	1	1	1	1
333	18	-1	1	1	436	1	1	1	1
333	19	1	-1	0	288	-1	1	-1	1
333	19	-1	1	1	372	-1	1	-1	1
333	20	1	-1	1	291	-1	-1	-1	1
333	20	-1	1	1	520	-1	-1	-1	1
333	21	1	-1	0	308	1	1	1	-1
333	21	-1	1	1	366	1	1	1	-1
333	22	1	-1	1	291	-1	-1	1	1
333	22	-1	1	1	1176	-1	-1	1	1
333	23	1	-1	1	267	1	1	-1	-1
333	23	-1	1	1	396	1	1	-1	-1
333	24	1	-1	1	702	-1	-1	-1	1
333	24	-1	1	0	1118	-1	-1	-1	1
333	25	1	-1	1	241	-1	1	-1	-1
333	25	-1	1	0	535	-1	1	-1	-1
333	26	1	-1	1	254	1	1	1	1
333	26	-1	1	1	472	1	1	1	1
333	27	1	-1	1	274	1	1	1	1
333	27	-1	1	1	544	1	1	1	1
333	28	1	-1	0	293	-1	-1	-1	1
333	28	-1	1	1	443	-1	-1	-1	1
333	29	1	-1	1	270	-1	1	-1	-1
333	29	-1	1	0	418	-1	1	-1	-1
333	30	1	-1	1	285	-1	1	-1	1
333	30	-1	1	0	412	-1	1	-1	1
333	31	1	-1	1	225	-1	-1	1	1
333	31	-1	1	0	1365	-1	-1	1	1
333	32	1	-1	1	273	1	1	-1	-1
333	32	-1	1	1	441	1	1	-1	-1
333	33	1	-1	0	336	-1	-1	-1	1
333	33	-1	1	0	383	-1	-1	-1	1
333	34	1	-1	1	193	-1	-1	-1	-1
333	34	-1	1	0	1006	-1	-1	-1	-1
333	35	1	-1	0	278	1	1	1	-1
333	35	-1	1	1	329	1	1	1	-1
333	36	1	-1	1	241	1	1	1	1
333	36	-1	1	1	386	1	1	1	1
333	37	1	-1	1	266	-1	-1	-1	1
333	37	-1	1	1	986	-1	-1	-1	1
333	38	1	-1	0	240	1	1	1	-1
333	38	-1	1	1	457	1	1	1	-1
333	39	1	-1	1	426	-1	1	-1	1
333	39	-1	1	0	537	-1	1	-1	1
333	40	1	-1	1	243	1	1	1	1
333	40	-1	1	1	388	1	1	1	1
333	41	1	-1	1	238	1	1	1	1
333	41	-1	1	1	625	1	1	1	1
333	42	1	-1	1	775	-1	1	-1	1
333	42	-1	1	0	725	-1	1	-1	1
333	43	1	-1	1	274	1	1	1	1
333	43	-1	1	1	329	1	1	1	1
333	44	1	-1	1	279	1	1	1	1
333	44	-1	1	1	334	1	1	1	1
333	45	1	-1	1	266	1	1	1	1
333	45	-1	1	1	425	1	1	1	1
333	46	1	-1	1	225	-1	-1	1	1
333	46	-1	1	1	361	-1	-1	1	1
333	47	1	-1	1	286	1	1	-1	-1
333	47	-1	1	1	433	1	1	-1	-1
333	48	1	-1	1	270	-1	-1	1	1
333	48	-1	1	0	456	-1	-1	1	1
333	49	1	-1	1	245	-1	-1	-1	-1
333	49	-1	1	0	1047	-1	-1	-1	-1
333	50	1	-1	1	231	1	1	-1	-1
333	50	-1	1	1	369	1	1	-1	-1
333	51	1	-1	1	229	-1	1	-1	1
333	51	-1	1	0	445	-1	1	-1	1
333	52	1	-1	0	229	-1	1	-1	1
333	52	-1	1	0	330	-1	1	-1	1
333	53	1	-1	1	227	-1	1	-1	1
333	53	-1	1	0	435	-1	1	-1	1
333	54	1	-1	1	281	-1	-1	1	1
333	54	-1	1	1	988	-1	-1	1	1
333	55	1	-1	1	0	1	1	-1	-1
333	55	-1	1	1	339	1	1	-1	-1
333	56	1	-1	1	219	-1	1	-1	1
333	56	-1	1	0	467	-1	1	-1	1
333	57	1	-1	0	262	-1	1	-1	1
333	57	-1	1	0	302	-1	1	-1	1
333	58	1	-1	1	279	-1	-1	1	1
333	58	-1	1	0	328	-1	-1	1	1
333	59	1	-1	0	224	1	1	1	-1
333	59	-1	1	1	297	1	1	1	-1
333	60	1	-1	1	238	1	1	1	1
333	60	-1	1	1	310	1	1	1	1
333	61	1	-1	1	168	-1	1	-1	1
333	61	-1	1	0	383	-1	1	-1	1
333	62	1	-1	0	96	-1	-1	-1	1
333	62	-1	1	0	282	-1	-1	-1	1
333	63	1	-1	1	268	1	1	-1	-1
333	63	-1	1	1	349	1	1	-1	-1
333	64	1	-1	1	0	1	1	1	1
333	64	-1	1	1	332	1	1	1	1
333	65	1	-1	1	222	1	1	1	1
333	65	-1	1	1	434	1	1	1	1
333	66	1	-1	1	316	-1	1	-1	1
333	66	-1	1	0	334	-1	1	-1	1
333	67	1	-1	1	304	1	1	1	1
333	67	-1	1	1	411	1	1	1	1
333	68	1	-1	1	790	1	1	1	1
333	68	-1	1	1	390	1	1	1	1
333	69	1	-1	1	404	-1	1	-1	1
333	69	-1	1	0	422	-1	1	-1	1
333	70	1	-1	1	291	1	1	1	1
333	70	-1	1	1	305	1	1	1	1
333	71	1	-1	1	229	-1	-1	1	1
333	71	-1	1	1	304	-1	-1	1	1
333	72	1	-1	0	172	1	-1	1	-1
333	72	-1	1	1	388	1	-1	1	-1
333	73	1	-1	1	241	1	1	1	-1
333	73	-1	1	1	342	1	1	1	-1
333	74	1	-1	1	269	1	1	1	1
333	74	-1	1	1	660	1	1	1	1
333	75	1	-1	1	258	1	1	1	1
333	75	-1	1	1	531	1	1	1	1
333	76	1	-1	1	210	1	1	1	1
333	76	-1	1	1	453	1	1	1	1
333	77	1	-1	1	174	1	1	1	1
333	77	-1	1	1	515	1	1	1	1
333	78	1	-1	0	242	1	1	-1	1
333	78	-1	1	1	377	1	1	-1	1
333	79	1	-1	1	251	-1	1	-1	1
333	79	-1	1	0	358	-1	1	-1	1
333	80	1	-1	0	86	-1	1	-1	1
333	80	-1	1	0	299	-1	1	-1	1
333	81	1	-1	1	319	-1	-1	-1	1
333	81	-1	1	1	1449	-1	-1	-1	1
333	82	1	-1	1	203	-1	-1	-1	-1
333	82	-1	1	0	981	-1	-1	-1	-1
333	83	1	-1	0	311	1	1	1	-1
333	83	-1	1	1	424	1	1	1	-1
333	84	1	-1	1	83	1	1	1	1
333	84	-1	1	1	468	1	1	1	1
333	85	1	-1	1	61	-1	-1	-1	1
333	85	-1	1	0	775	-1	-1	-1	1
333	86	1	-1	0	192	1	1	1	-1
333	86	-1	1	1	424	1	1	1	-1
333	87	1	-1	1	101	-1	1	-1	1
333	87	-1	1	0	397	-1	1	-1	1
333	88	1	-1	0	81	-1	-1	-1	1
333	88	-1	1	1	306	-1	-1	-1	1
333	89	1	-1	0	57	1	1	1	-1
333	89	-1	1	1	291	1	1	1	-1
333	90	1	-1	1	0	-1	-1	1	1
333	90	-1	1	0	774	-1	-1	1	1
333	91	1	-1	0	98	1	1	1	-1
333	91	-1	1	1	337	1	1	1	-1
333	92	1	-1	0	1	1	1	-1	1
333	92	-1	1	1	336	1	1	-1	1
333	93	1	-1	1	221	-1	-1	1	1
333	93	-1	1	1	402	-1	-1	1	1
333	94	1	-1	1	62	1	1	-1	-1
333	94	-1	1	1	369	1	1	-1	-1
333	95	1	-1	1	160	1	1	1	1
333	95	-1	1	1	508	1	1	1	1
333	96	1	-1	1	244	1	1	1	1
333	96	-1	1	1	405	1	1	1	1
333	97	1	-1	1	195	1	1	1	1
333	97	-1	1	1	285	1	1	1	1
333	98	1	-1	1	9	-1	-1	1	1
333	98	-1	1	0	535	-1	-1	1	1
333	99	1	-1	1	178	-1	-1	-1	-1
333	99	-1	1	0	793	-1	-1	-1	-1
333	100	1	-1	1	234	-1	-1	-1	-1
333	100	-1	1	1	910	-1	-1	-1	-1
333	101	1	-1	1	181	-1	-1	-1	-1
333	101	-1	1	0	848	-1	-1	-1	-1
333	102	1	-1	1	211	-1	-1	-1	-1
333	102	-1	1	1	820	-1	-1	-1	-1
333	103	1	-1	0	238	1	-1	1	-1
333	103	-1	1	0	335	1	-1	1	-1
333	104	1	-1	1	281	1	1	-1	-1
333	104	-1	1	1	520	1	1	-1	-1
333	105	1	-1	0	233	-1	1	-1	1
333	105	-1	1	0	408	-1	1	-1	1
333	106	1	-1	1	245	1	1	1	1
333	106	-1	1	1	401	1	1	1	1
333	107	1	-1	1	236	1	1	1	1
333	107	-1	1	1	458	1	1	1	1
333	108	1	-1	1	153	1	1	1	1
333	108	-1	1	1	427	1	1	1	1
333	109	1	-1	1	231	1	1	1	1
333	109	-1	1	1	456	1	1	1	1
333	110	1	-1	1	175	1	1	1	1
333	110	-1	1	1	388	1	1	1	1
333	111	1	-1	1	1	-1	-1	1	1
333	111	-1	1	0	915	-1	-1	1	1
333	112	1	-1	1	206	-1	-1	-1	-1
333	112	-1	1	0	777	-1	-1	-1	-1
333	113	1	-1	1	250	1	-1	1	-1
333	113	-1	1	0	314	1	-1	1	-1
333	114	1	-1	1	53	1	1	1	-1
333	114	-1	1	1	397	1	1	1	-1
333	115	1	-1	1	240	1	-1	1	1
333	115	-1	1	1	357	1	-1	1	1
333	116	1	-1	1	2	1	1	-1	-1
333	116	-1	1	1	361	1	1	-1	-1
333	117	1	-1	1	0	-1	-1	-1	1
333	117	-1	1	1	334	-1	-1	-1	1
333	118	1	-1	1	116	-1	-1	-1	-1
