"NS" "Trial" "Resp" "Reward" "Transition" "PrReward" "PrTransition" "Stay"
"116" 75 1 -1 1 1 1 1
"116" 76 1 -1 1 -1 1 1
"116" 77 2 1 1 -1 1 0
"116" 78 2 1 -1 1 1 1
"116" 79 2 1 1 1 -1 1
"116" 80 2 1 1 1 1 1
"116" 81 2 -1 -1 1 1 1
"116" 82 2 1 -1 -1 -1 1
"116" 83 2 -1 1 1 -1 1
"116" 84 1 1 1 -1 1 0
"116" 85 1 1 1 1 1 1
"116" 86 2 1 1 1 1 0
"116" 87 1 -1 1 1 1 0
"116" 88 1 1 1 -1 1 1
"116" 89 1 1 1 1 1 1
"116" 90 1 1 1 1 1 1
"116" 91 1 1 1 1 1 1
"116" 92 1 -1 1 1 1 1
"116" 93 1 1 1 -1 1 1
"116" 94 1 -1 1 1 1 1
"116" 95 1 1 -1 -1 1 1
"116" 96 2 1 1 1 -1 0
"116" 97 2 -1 -1 1 1 1
"116" 98 2 1 1 -1 -1 1
"116" 99 1 1 -1 1 1 0
"116" 100 1 -1 1 1 -1 1
"116" 101 1 1 1 -1 1 1
"116" 102 1 -1 -1 1 1 1
"116" 103 2 -1 1 -1 -1 0
"116" 104 1 1 -1 -1 1 0
"116" 105 1 -1 1 1 -1 1
"116" 106 2 -1 -1 -1 1 0
"116" 107 1 1 -1 -1 -1 0
"116" 108 1 1 1 1 -1 1
"116" 109 1 1 1 1 1 1
"116" 110 1 1 1 1 1 1
"116" 111 1 -1 1 1 1 1
"116" 112 2 -1 1 -1 1 0
"116" 113 2 1 1 -1 1 1
"116" 114 2 -1 -1 1 1 1
"116" 115 2 -1 1 -1 -1 1
"116" 116 2 1 1 -1 1 1
"116" 117 2 1 1 1 1 1
"116" 118 2 1 -1 1 1 1
"116" 120 2 1 1 1 -1 1
"116" 121 2 1 1 1 1 1
"116" 122 2 -1 1 1 1 1
"116" 124 1 -1 1 1 1 0
"116" 125 1 -1 1 -1 1 1
"116" 126 1 1 1 -1 1 1
"116" 127 1 -1 1 1 1 1
"116" 128 1 1 1 -1 1 1
"116" 129 1 -1 1 1 1 1
"116" 130 1 1 1 -1 1 1
"116" 131 1 1 -1 1 1 1
"116" 132 1 -1 -1 1 -1 1
"116" 133 2 -1 -1 -1 -1 0
"116" 134 1 -1 1 -1 -1 0
"116" 135 1 1 1 -1 1 1
"116" 136 1 1 1 1 1 1
"116" 137 1 1 -1 1 1 1
"116" 138 1 -1 -1 1 -1 1
"116" 139 1 -1 1 -1 -1 1
"116" 140 1 1 1 -1 1 1
"116" 141 1 1 1 1 1 1
"116" 142 1 1 -1 1 1 1
"116" 143 1 1 1 1 -1 1
"116" 144 1 1 1 1 1 1
"116" 145 1 -1 -1 1 1 1
"116" 147 1 1 1 1 1 1
"116" 148 1 1 -1 1 1 1
"116" 149 1 1 -1 1 -1 1
"116" 150 1 1 -1 1 -1 1
"116" 151 1 -1 -1 1 -1 1
"116" 152 1 1 1 -1 -1 1
"116" 153 1 1 1 1 1 1
"116" 154 1 -1 1 1 1 1
"116" 155 2 1 -1 -1 1 0
"116" 156 1 1 1 1 -1 0
"116" 157 1 -1 -1 1 1 1
"116" 158 1 -1 -1 -1 -1 1
"116" 159 2 -1 -1 -1 -1 0
"116" 160 1 -1 -1 -1 -1 0
"116" 161 1 -1 1 -1 -1 1
"116" 162 1 -1 1 -1 1 1
"116" 163 1 1 1 -1 1 1
"116" 164 1 -1 1 1 1 1
"116" 165 1 1 1 -1 1 1
"116" 166 1 1 -1 1 1 1
"116" 167 1 1 1 1 -1 1
"116" 168 1 1 1 1 1 1
"116" 169 1 1 1 1 1 1
"116" 170 1 -1 1 1 1 1
"116" 171 1 1 1 -1 1 1
"116" 172 1 -1 1 1 1 1
"116" 174 1 1 1 -1 1 1
"116" 175 1 1 1 1 1 1
"117" 11 2 1 1 1 -1 1
"117" 12 1 -1 -1 1 1 0
"117" 13 2 1 1 -1 -1 0
"117" 14 2 1 1 1 1 1
"117" 15 2 1 -1 1 1 1
"117" 16 1 1 1 1 -1 0
"117" 17 1 -1 1 1 1 1
"117" 18 2 -1 -1 -1 1 0
"117" 19 1 1 1 -1 -1 0
"117" 20 1 1 1 1 1 1
"117" 21 1 -1 1 1 1 1
"117" 22 2 -1 1 -1 1 0
"117" 23 1 1 1 -1 1 0
"117" 24 1 1 1 1 1 1
"117" 25 1 1 1 1 1 1
"117" 26 1 -1 1 1 1 1
"117" 27 2 1 1 -1 1 0
"117" 28 2 1 1 1 1 1
"117" 29 2 -1 1 1 1 1
"117" 30 1 1 1 -1 1 0
"117" 31 1 1 1 1 1 1
"117" 32 1 -1 1 1 1 1
"117" 33 2 -1 1 -1 1 0
"117" 34 2 -1 1 -1 1 1
"117" 35 1 1 1 -1 1 0
"117" 36 1 -1 -1 1 1 1
"117" 37 1 1 1 -1 -1 1
"117" 38 1 -1 1 1 1 1
"117" 39 2 1 1 -1 1 0
"117" 40 2 1 1 1 1 1
"117" 41 2 -1 1 1 1 1
"117" 42 2 1 1 -1 1 1
"117" 43 1 -1 -1 1 1 0
"117" 44 2 -1 -1 -1 -1 0
"117" 45 1 -1 1 -1 -1 0
"117" 46 2 -1 -1 -1 1 0
"117" 47 2 1 1 -1 -1 1
"117" 48 2 -1 1 1 1 1
"117" 49 2 1 -1 -1 1 1
"117" 50 1 1 1 1 -1 0
"117" 51 1 1 1 1 1 1
"117" 52 1 -1 -1 1 1 1
"117" 53 1 1 1 -1 -1 1
"117" 54 1 1 1 1 1 1
"117" 55 1 1 -1 1 1 1
"117" 56 2 -1 1 1 -1 0
"117" 57 2 1 1 -1 1 1
"117" 58 2 1 -1 1 1 1
"117" 59 1 -1 -1 1 -1 0
"117" 60 1 -1 -1 -1 -1 1
"117" 61 2 1 -1 -1 -1 0
"117" 62 2 1 -1 1 -1 1
"117" 63 2 -1 1 1 -1 1
"117" 64 1 -1 1 -1 1 0
"117" 65 2 -1 1 -1 1 0
"117" 66 1 1 1 -1 1 0
"117" 67 1 1 1 1 1 1
"117" 68 1 -1 -1 1 1 1
"117" 69 1 -1 1 -1 -1 1
"117" 70 2 1 -1 -1 1 0
"117" 71 1 1 1 1 -1 0
"117" 72 1 1 1 1 1 1
"117" 73 1 1 -1 1 1 1
"117" 74 2 -1 1 1 -1 0
"117" 75 2 1 -1 -1 1 1
"117" 76 2 1 1 1 -1 1
"117" 77 1 -1 -1 1 1 0
"117" 78 1 1 -1 -1 -1 1
"117" 79 2 -1 1 1 -1 0
"117" 80 2 1 -1 -1 1 1
"117" 81 2 1 1 1 -1 1
"117" 82 2 -1 1 1 1 1
"117" 83 2 -1 1 -1 1 1
"117" 84 1 1 1 -1 1 0
"117" 85 1 1 -1 1 1 1
"117" 86 1 -1 1 1 -1 1
"117" 87 2 -1 1 -1 1 0
"117" 88 2 1 1 -1 1 1
"117" 89 1 1 1 1 1 0
"117" 90 1 -1 -1 1 1 1
"117" 91 1 1 1 -1 -1 1
"117" 92 1 -1 -1 1 1 1
"117" 93 2 -1 1 -1 -1 0
"117" 94 2 1 1 -1 1 1
"117" 95 2 1 -1 1 1 1
"117" 96 2 -1 1 1 -1 1
"117" 97 2 1 -1 -1 1 1
"117" 98 2 1 1 1 -1 1
"117" 99 2 1 1 1 1 1
"117" 100 2 1 1 1 1 1
"117" 101 2 1 -1 1 1 1
"117" 102 2 -1 -1 1 -1 1
"117" 103 2 -1 1 -1 -1 1
"117" 104 2 1 1 -1 1 1
"117" 105 2 -1 1 1 1 1
"117" 106 2 1 1 -1 1 1
"117" 107 2 -1 1 1 1 1
"117" 108 2 1 1 -1 1 1
"117" 109 2 1 -1 1 1 1
"117" 110 2 1 -1 1 -1 1
"117" 111 2 -1 1 1 -1 1
"117" 112 2 1 -1 -1 1 1
"117" 113 2 1 1 1 -1 1
"117" 114 2 -1 1 1 1 1
"117" 115 2 1 1 -1 1 1
"117" 116 2 -1 1 1 1 1
"117" 117 2 -1 1 -1 1 1
"117" 118 1 1 1 -1 1 0
"117" 119 1 1 -1 1 1 1
"117" 120 1 1 1 1 -1 1
"117" 121 1 1 1 1 1 1
"117" 122 1 -1 -1 1 1 1
"117" 123 1 1 1 -1 -1 1
"117" 124 1 1 1 1 1 1
"117" 125 1 1 1 1 1 1
"117" 126 1 -1 -1 1 1 1
"117" 127 1 1 1 -1 -1 1
"117" 128 1 1 1 1 1 1
"117" 129 1 -1 1 1 1 1
"117" 130 1 -1 1 -1 1 1
"117" 131 1 1 1 -1 1 1
"117" 132 1 -1 -1 1 1 1
"117" 133 1 -1 1 -1 -1 1
"117" 134 2 -1 1 -1 1 0
"117" 135 1 1 1 -1 1 0
"117" 136 1 -1 -1 1 1 1
"117" 137 1 1 1 -1 -1 1
"117" 138 1 1 1 1 1 1
"117" 139 1 1 1 1 1 1
"117" 140 1 1 1 1 1 1
"117" 141 1 1 1 1 1 1
"117" 142 1 -1 -1 1 1 1
"117" 143 1 -1 1 -1 -1 1
"117" 144 2 -1 1 -1 1 0
"117" 145 1 1 -1 -1 1 0
"117" 146 2 1 -1 1 -1 0
"117" 147 2 -1 1 1 -1 1
"117" 148 1 1 1 -1 1 0
"117" 149 1 -1 1 1 1 1
"117" 150 1 -1 -1 -1 1 1
"117" 151 1 -1 -1 -1 -1 1
"117" 152 1 -1 1 -1 -1 1
"117" 153 2 1 -1 -1 1 0
"117" 154 1 -1 -1 1 -1 0
"117" 155 2 -1 1 -1 -1 0
"117" 156 1 1 1 -1 1 0
"117" 157 1 -1 1 1 1 1
"117" 158 1 -1 -1 -1 1 1
"117" 159 1 1 -1 -1 -1 1
"117" 160 1 -1 -1 1 -1 1
"117" 161 2 -1 1 -1 -1 0
"117" 162 2 -1 1 -1 1 1
"117" 163 1 1 1 -1 1 0
"117" 164 1 1 1 1 1 1
"117" 165 1 1 1 1 1 1
"117" 166 1 1 1 1 1 1
"117" 167 1 -1 1 1 1 1
"117" 168 1 -1 1 -1 1 1
"117" 169 1 -1 -1 -1 1 1
"117" 170 1 1 1 -1 -1 1
"117" 171 1 1 1 1 1 1
"117" 172 1 -1 1 1 1 1
"117" 173 1 1 -1 -1 1 1
"117" 174 2 -1 -1 1 -1 0
"117" 175 1 -1 1 -1 -1 0
"118" 11 1 1 -1 1 1 1
"118" 12 1 1 1 1 -1 1
"118" 13 1 -1 1 1 1 1
"118" 14 1 -1 1 -1 1 1
"118" 15 1 -1 -1 -1 1 1
"118" 16 1 -1 -1 -1 -1 1
"118" 17 1 -1 1 -1 -1 1
"118" 18 1 1 1 -1 1 1
"118" 19 1 1 1 1 1 1
"118" 20 1 1 1 1 1 1
"118" 21 1 1 1 1 1 1
"118" 22 1 -1 -1 1 1 1
"118" 23 1 1 -1 -1 -1 1
"118" 24 1 -1 1 1 -1 1
"118" 25 1 -1 1 -1 1 1
"118" 26 1 1 1 -1 1 1
"118" 27 1 -1 1 1 1 1
"118" 28 1 1 -1 -1 1 1
"118" 29 1 1 -1 1 -1 1
"118" 30 1 1 1 1 -1 1
"118" 31 1 1 1 1 1 1
"118" 32 1 1 1 1 1 1
"118" 33 1 -1 1 1 1 1
"118" 34 1 -1 1 -1 1 1
"118" 35 1 1 -1 -1 1 1
"118" 36 1 1 1 1 -1 1
"118" 37 1 1 1 1 1 1
"118" 38 1 -1 1 1 1 1
"118" 40 1 1 -1 1 1 1
"118" 41 1 -1 -1 1 -1 1
"118" 42 1 -1 -1 -1 -1 1
"118" 43 1 1 1 -1 -1 1
"118" 44 1 1 1 1 1 1
"118" 45 1 -1 -1 1 1 1
"118" 46 1 -1 1 -1 -1 1
"118" 47 1 -1 1 -1 1 1
"118" 48 1 -1 1 -1 1 1
"118" 50 1 1 1 1 -1 1
"118" 51 1 1 1 1 1 1
"118" 52 1 -1 1 1 1 1
"118" 53 1 -1 1 -1 1 1
"118" 54 1 1 1 -1 1 1
"118" 55 1 1 1 1 1 1
"118" 56 1 -1 1 1 1 1
"118" 57 1 1 1 -1 1 1
"118" 58 1 -1 1 1 1 1
"118" 59 1 -1 -1 -1 1 1
"118" 60 1 1 1 -1 -1 1
"118" 61 1 1 1 1 1 1
"118" 62 1 -1 1 1 1 1
"118" 63 1 1 1 -1 1 1
"118" 64 1 1 1 1 1 1
"118" 65 1 1 -1 1 1 1
"118" 66 1 -1 1 1 -1 1
"118" 67 1 1 1 -1 1 1
"118" 68 1 -1 -1 1 1 1
"118" 69 1 1 1 -1 -1 1
"118" 70 1 1 1 1 1 1
"118" 71 1 1 1 1 1 1
"118" 72 1 1 1 1 1 1
"118" 73 1 -1 1 1 1 1
"118" 74 1 -1 1 -1 1 1
"118" 75 1 -1 -1 -1 1 1
"118" 76 1 -1 -1 -1 -1 1
"118" 77 1 1 1 -1 -1 1
"118" 78 1 1 1 1 1 1
"118" 79 1 -1 -1 1 1 1
"118" 80 1 1 -1 -1 -1 1
"118" 81 1 1 1 1 -1 1
"118" 82 1 1 -1 1 1 1
"118" 83 1 -1 1 1 -1 1
"118" 84 1 1 -1 -1 1 1
"118" 85 1 1 1 1 -1 1
"118" 86 1 1 1 1 1 1
"118" 87 1 1 -1 1 1 1
"118" 88 1 1 -1 1 -1 1
"118" 89 1 -1 1 1 -1 1
"118" 90 1 -1 -1 -1 1 1
"118" 91 1 -1 1 -1 -1 1
"118" 92 1 1 1 -1 1 1
"118" 93 1 1 1 1 1 1
"118" 94 1 1 -1 1 1 1
"118" 95 1 1 1 1 -1 1
"118" 96 1 -1 -1 1 1 1
"118" 97 1 1 1 -1 -1 1
"118" 98 1 -1 -1 1 1 1
"118" 99 1 1 1 -1 -1 1
"118" 100 1 -1 1 1 1 1
"118" 101 1 -1 1 -1 1 1
"118" 102 1 1 1 -1 1 1
"118" 106 1 -1 1 1 1 1
"118" 107 1 1 -1 -1 1 1
"118" 108 1 1 1 1 -1 1
"118" 109 1 1 -1 1 1 1
"118" 110 1 -1 1 1 -1 1
"118" 111 1 1 -1 -1 1 1
"118" 112 1 -1 1 1 -1 1
"118" 113 1 1 1 -1 1 1
"118" 114 1 1 1 1 1 1
"118" 115 1 -1 1 1 1 1
"118" 116 1 1 1 -1 1 1
"118" 117 1 -1 1 1 1 1
"118" 118 1 -1 1 -1 1 1
"118" 119 1 1 1 -1 1 1
"118" 120 1 1 -1 1 1 1
"118" 121 1 1 1 1 -1 1
"118" 122 1 1 1 1 1 1
"118" 123 1 -1 -1 1 1 1
"118" 125 1 -1 1 -1 1 1
"118" 126 1 -1 -1 -1 1 1
"118" 127 1 1 1 -1 -1 1
"118" 128 1 -1 -1 1 1 1
"118" 129 1 1 1 -1 -1 1
"118" 130 1 1 1 1 1 1
"118" 131 1 1 -1 1 1 1
"118" 132 1 -1 1 1 -1 1
"118" 133 1 -1 -1 -1 1 1
"118" 134 1 -1 -1 -1 -1 1
"118" 135 1 -1 1 -1 -1 1
"118" 136 1 -1 -1 -1 1 1
"118" 137 1 1 -1 -1 -1 1
"118" 138 1 1 1 1 -1 1
"118" 139 1 -1 1 1 1 1
"118" 140 1 -1 1 -1 1 1
"118" 141 1 1 1 -1 1 1
"118" 142 1 1 1 1 1 1
"118" 143 1 -1 1 1 1 1
"118" 144 1 1 1 -1 1 1
"118" 145 1 -1 1 1 1 1
"118" 146 1 1 1 -1 1 1
"118" 147 1 1 -1 1 1 1
"118" 148 1 1 -1 1 -1 1
"118" 149 1 -1 -1 1 -1 1
"118" 150 1 -1 1 -1 -1 1
"118" 151 1 -1 1 -1 1 1
"118" 152 1 1 1 -1 1 1
"118" 153 1 -1 -1 1 1 1
"118" 154 1 1 1 -1 -1 1
"118" 155 1 -1 1 1 1 1
"118" 161 1 -1 1 -1 1 1
"118" 162 1 1 1 -1 1 1
"118" 163 1 1 1 1 1 1
"118" 164 1 1 1 1 1 1
"118" 165 1 -1 -1 1 1 1
"118" 166 1 -1 1 -1 -1 1
"118" 167 1 -1 1 -1 1 1
"118" 168 1 1 1 -1 1 1
"118" 169 1 -1 1 1 1 1
"118" 170 1 1 1 -1 1 1
"118" 171 1 1 -1 1 1 1
"118" 172 1 1 1 1 -1 1
"118" 173 1 1 1 1 1 1
"118" 174 1 1 -1 1 1 1
"118" 175 1 1 1 1 -1 1
"119" 11 2 1 1 1 1 0
"119" 12 2 -1 -1 1 1 1
"119" 13 1 1 1 -1 -1 0
"119" 14 1 1 1 1 1 1
"119" 15 2 -1 1 1 1 0
"119" 16 2 1 -1 -1 1 1
"119" 17 2 1 1 1 -1 1
"119" 18 2 1 1 1 1 1
"119" 19 2 1 1 1 1 1
"119" 20 2 1 -1 1 1 1
"119" 21 1 1 -1 1 -1 0
"119" 22 2 1 -1 1 -1 0
"119" 23 1 -1 1 1 -1 0
"119" 24 1 -1 1 -1 1 1
"119" 25 2 -1 1 -1 1 0
"119" 26 2 -1 1 -1 1 1
"119" 27 2 1 1 -1 1 1
"119" 28 2 -1 1 1 1 1
"119" 29 2 -1 1 -1 1 1
"119" 30 2 1 1 -1 1 1
"119" 31 1 -1 1 1 1 0
"119" 32 2 -1 -1 -1 1 0
"119" 33 1 1 1 -1 -1 0
"119" 34 1 1 1 1 1 1
"119" 35 1 -1 -1 1 1 1
"119" 36 2 1 1 -1 -1 0
"119" 37 2 -1 1 1 1 1
"119" 38 2 1 -1 -1 1 1
"119" 39 2 1 1 1 -1 1
"119" 40 2 -1 -1 1 1 1
"119" 41 2 1 -1 -1 -1 1
"119" 42 1 1 1 1 -1 0
"119" 43 1 1 1 1 1 1
"119" 44 1 1 -1 1 1 1
"119" 45 1 1 1 1 -1 1
"119" 46 1 1 1 1 1 1
"119" 47 2 -1 1 1 1 0
"119" 48 1 -1 1 -1 1 0
"119" 49 1 1 1 -1 1 1
"119" 50 1 1 -1 1 1 1
"119" 51 1 -1 -1 1 -1 1
"119" 52 2 -1 1 -1 -1 0
"119" 53 2 1 1 -1 1 1
"119" 54 2 -1 1 1 1 1
"119" 55 1 -1 -1 -1 1 0
"119" 56 1 1 -1 -1 -1 1
"119" 57 1 1 1 1 -1 1
"119" 58 1 1 1 1 1 1
"119" 59 1 1 -1 1 1 1
"119" 60 1 1 1 1 -1 1
"119" 61 1 -1 -1 1 1 1
"119" 62 1 -1 -1 -1 -1 1
"119" 63 2 -1 -1 -1 -1 0
"119" 64 2 -1 1 -1 -1 1
"119" 65 1 1 -1 -1 1 0
"119" 66 1 -1 1 1 -1 1
"119" 67 1 -1 -1 -1 1 1
"119" 68 1 1 1 -1 -1 1
"119" 69 1 -1 -1 1 1 1
"119" 70 1 1 1 -1 -1 1
"119" 71 2 -1 1 1 1 0
"119" 72 2 -1 1 -1 1 1
"119" 73 1 1 -1 -1 1 0
"119" 74 1 1 1 1 -1 1
"119" 75 1 1 1 1 1 1
"119" 76 1 1 1 1 1 1
"119" 77 1 1 1 1 1 1
"119" 78 1 -1 -1 1 1 1
"119" 79 1 -1 1 -1 -1 1
"119" 80 1 1 1 -1 1 1
"119" 81 1 -1 -1 1 1 1
"119" 82 1 1 -1 -1 -1 1
"119" 83 1 1 1 1 -1 1
"119" 84 1 -1 -1 1 1 1
"119" 85 1 1 1 -1 -1 1
"119" 86 1 1 1 1 1 1
"119" 87 1 1 -1 1 1 1
"119" 88 1 1 1 1 -1 1
"119" 89 1 -1 -1 1 1 1
"119" 90 1 1 -1 -1 -1 1
"119" 91 1 -1 1 1 -1 1
"119" 92 1 -1 1 -1 1 1
"119" 93 1 -1 1 -1 1 1
"119" 94 2 1 1 -1 1 0
"119" 95 2 1 1 1 1 1
"119" 96 2 1 1 1 1 1
"119" 97 2 -1 -1 1 1 1
"119" 98 2 1 1 -1 -1 1
"119" 99 2 -1 1 1 1 1
"119" 100 2 -1 1 -1 1 1
"119" 101 2 1 -1 -1 1 1
"119" 102 2 1 1 1 -1 1
"119" 103 2 1 1 1 1 1
"119" 104 2 -1 1 1 1 1
"119" 105 2 -1 -1 -1 1 1
"119" 106 2 1 1 -1 -1 1
"119" 107 2 1 1 1 1 1
"119" 108 2 1 1 1 1 1
"119" 109 2 1 1 1 1 1
"119" 110 2 -1 1 1 1 1
"119" 111 1 -1 1 -1 1 0
"119" 112 2 1 -1 -1 1 0
"119" 113 2 1 1 1 -1 1
"119" 114 2 -1 -1 1 1 1
"119" 115 1 1 -1 -1 -1 0
"119" 116 1 1 1 1 -1 1
"119" 117 1 1 -1 1 1 1
"119" 118 1 1 1 1 -1 1
"119" 119 1 1 1 1 1 1
"119" 120 1 -1 1 1 1 1
"119" 121 2 1 1 -1 1 0
"119" 122 2 -1 1 1 1 1
"119" 123 1 1 1 -1 1 0
"119" 124 1 1 1 1 1 1
"119" 125 1 -1 1 1 1 1
"119" 126 2 -1 1 -1 1 0
"119" 127 2 1 -1 -1 1 1
"119" 128 2 -1 1 1 -1 1
"119" 129 2 -1 -1 -1 1 1
"119" 130 2 1 1 -1 -1 1
"119" 131 2 1 -1 1 1 1
"119" 132 2 -1 1 1 -1 1
"119" 133 1 -1 1 -1 1 0
"119" 134 1 1 1 -1 1 1
"119" 135 1 1 1 1 1 1
"119" 136 1 -1 -1 1 1 1
"119" 137 1 -1 1 -1 -1 1
"119" 138 1 -1 1 -1 1 1
"119" 139 2 -1 1 -1 1 0
"119" 140 2 -1 1 -1 1 1
"119" 141 2 -1 1 -1 1 1
"119" 142 2 -1 1 -1 1 1
"119" 143 2 1 -1 -1 1 1
"119" 144 2 -1 1 1 -1 1
"119" 145 2 -1 1 -1 1 1
"119" 146 1 1 1 -1 1 0
"119" 147 1 1 1 1 1 1
"119" 148 1 1 1 1 1 1
"119" 149 1 -1 -1 1 1 1
"119" 150 1 -1 -1 -1 -1 1
"119" 151 1 1 1 -1 -1 1
"119" 152 1 -1 -1 1 1 1
"119" 153 2 -1 1 -1 -1 0
"119" 154 2 1 -1 -1 1 1
"119" 155 2 -1 1 1 -1 1
"119" 156 2 1 1 -1 1 1
"119" 157 2 -1 1 1 1 1
"119" 158 1 1 1 -1 1 0
"119" 159 1 -1 -1 1 1 1
"119" 160 2 -1 1 -1 -1 0
"119" 161 1 1 1 -1 1 0
"119" 162 1 -1 1 1 1 1
"119" 163 1 1 1 -1 1 1
"119" 164 1 -1 1 1 1 1
"119" 165 1 1 -1 -1 1 1
"119" 166 1 1 1 1 -1 1
"119" 167 1 1 1 1 1 1
"119" 168 1 1 -1 1 1 1
"119" 169 1 1 1 1 -1 1
"119" 170 1 1 -1 1 1 1
"119" 171 1 1 1 1 -1 1
"119" 172 1 1 1 1 1 1
"119" 173 1 1 -1 1 1 1
"119" 174 1 -1 1 1 -1 1
"119" 175 1 -1 -1 -1 1 1
"120" 11 2 -1 -1 1 1 1
"120" 12 1 1 1 -1 -1 0
"120" 13 1 -1 -1 1 1 1
"120" 14 2 1 1 -1 -1 0
"120" 15 2 1 1 1 1 1
"120" 16 2 1 -1 1 1 1
"120" 17 2 1 -1 1 -1 1
"120" 18 2 1 1 1 -1 1
"120" 19 2 -1 1 1 1 1
"120" 20 1 -1 1 -1 1 0
"120" 21 2 -1 1 -1 1 0
"120" 22 2 1 1 -1 1 1
"120" 25 2 -1 -1 1 1 1
"120" 26 2 1 1 -1 -1 1
"120" 27 1 1 1 1 1 0
"120" 28 1 1 -1 1 1 1
"120" 29 1 -1 1 1 -1 1
"120" 30 2 1 -1 -1 1 0
"120" 31 2 1 -1 1 -1 1
"120" 32 2 -1 1 1 -1 1
"120" 33 1 1 1 -1 1 0
"120" 34 1 1 1 1 1 1
"120" 35 1 -1 1 1 1 1
"120" 36 2 1 1 -1 1 0
"120" 37 2 1 -1 1 1 1
"120" 38 2 1 1 1 -1 1
"120" 39 2 -1 1 1 1 1
"120" 41 2 -1 1 1 1 1
"120" 42 1 1 -1 -1 1 0
"120" 43 1 1 1 1 -1 1
"120" 44 1 -1 1 1 1 1
"120" 45 2 -1 -1 -1 1 0
"120" 46 1 1 1 -1 -1 0
"120" 47 1 -1 -1 1 1 1
"120" 48 2 1 -1 -1 -1 0
"120" 49 2 -1 -1 1 -1 1
"120" 50 1 -1 1 -1 -1 0
"120" 51 2 1 -1 -1 1 0
"120" 52 2 1 -1 1 -1 1
"120" 53 2 1 1 1 -1 1
"120" 54 2 -1 1 1 1 1
"120" 55 1 1 1 -1 1 0
"120" 56 1 1 -1 1 1 1
"120" 57 1 1 1 1 -1 1
"120" 58 1 1 1 1 1 1
"120" 59 1 -1 1 1 1 1
"120" 60 2 -1 1 -1 1 0
"120" 61 1 1 -1 -1 1 0
"120" 62 1 1 1 1 -1 1
"120" 63 1 1 1 1 1 1
"120" 64 1 1 1 1 1 1
"120" 65 1 1 1 1 1 1
"120" 66 1 1 -1 1 1 1
"120" 67 1 -1 1 1 -1 1
"120" 69 1 -1 1 1 1 1
"120" 70 2 -1 1 -1 1 0
"120" 71 1 1 1 -1 1 0
"120" 72 1 1 -1 1 1 1
"120" 73 1 1 1 1 -1 1
"120" 74 1 1 1 1 1 1
"120" 75 1 -1 1 1 1 1
"120" 76 2 -1 1 -1 1 0
"120" 77 1 -1 1 -1 1 0
"120" 78 1 -1 -1 -1 1 1
"120" 79 2 1 1 -1 -1 0
"120" 80 2 -1 1 1 1 1
"120" 81 2 -1 -1 -1 1 1
"120" 82 1 -1 -1 -1 -1 0
"120" 83 2 -1 1 -1 -1 0
"120" 84 1 1 1 -1 1 0
"120" 85 1 1 1 1 1 1
"120" 86 1 1 1 1 1 1
"120" 87 1 -1 1 1 1 1
"120" 88 1 -1 -1 -1 1 1
"120" 89 2 -1 1 -1 -1 0
"120" 90 2 1 1 -1 1 1
"120" 91 2 1 1 1 1 1
"120" 92 2 1 -1 1 1 1
"120" 93 2 1 1 1 -1 1
"120" 94 2 -1 1 1 1 1
"120" 95 1 -1 1 -1 1 0
"120" 96 1 -1 -1 -1 1 1
"120" 97 2 1 1 -1 -1 0
"120" 98 2 -1 1 1 1 1
"120" 99 2 -1 1 -1 1 1
"120" 100 1 1 -1 -1 1 0
"120" 101 1 1 -1 1 -1 1
"120" 102 1 1 1 1 -1 1
"120" 103 1 1 -1 1 1 1
"120" 104 1 -1 1 1 -1 1
"120" 105 2 1 -1 -1 1 0
"120" 106 2 1 -1 1 -1 1
"120" 107 2 -1 1 1 -1 1
"120" 108 1 1 -1 -1 1 0
"120" 109 1 1 -1 1 -1 1
"120" 110 1 1 1 1 -1 1
"120" 111 1 1 1 1 1 1
"120" 112 1 1 1 1 1 1
"120" 113 1 1 1 1 1 1
"120" 114 1 1 1 1 1 1
"120" 115 1 1 1 1 1 1
"120" 116 1 1 1 1 1 1
"120" 117 1 1 1 1 1 1
"120" 118 1 1 -1 1 1 1
"120" 119 1 -1 1 1 -1 1
"120" 120 2 -1 -1 -1 1 0
"120" 121 1 1 1 -1 -1 0
"120" 122 1 -1 -1 1 1 1
"120" 123 2 1 1 -1 -1 0
"120" 124 2 -1 -1 1 1 1
"120" 125 1 1 1 -1 -1 0
"120" 126 1 -1 1 1 1 1
"120" 127 2 -1 1 -1 1 0
"120" 128 1 1 -1 -1 1 0
"120" 129 1 1 1 1 -1 1
"120" 130 1 1 1 1 1 1
"120" 131 1 1 1 1 1 1
"120" 132 1 1 1 1 1 1
"120" 133 1 -1 1 1 1 1
"120" 134 2 1 -1 -1 1 0
"120" 135 1 -1 1 1 -1 0
"120" 136 2 1 1 -1 1 0
"120" 137 2 1 -1 1 1 1
"120" 138 2 -1 1 1 -1 1
"120" 139 1 -1 -1 -1 1 0
"120" 140 1 -1 -1 -1 -1 1
"120" 141 2 -1 1 -1 -1 0
"120" 142 2 1 1 -1 1 1
"120" 143 2 1 1 1 1 1
"120" 144 2 -1 1 1 1 1
"120" 146 2 -1 1 1 -1 1
"120" 147 1 1 1 -1 1 0
"120" 148 1 -1 1 1 1 1
"120" 149 2 -1 1 -1 1 0
"120" 150 1 -1 1 -1 1 0
